atom_id,title,module,skill,mapping_basis,runtime_mentions,knowledge_maturity,evidence_maturity,validation_maturity,path
SAM-SCRIPT-002,结论先行什么时候有效,11,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-002_结论先行什么时候有效.md
SAM-SCRIPT-002,结论先行什么时候有效,11,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-002_结论先行什么时候有效.md
SAM-SCRIPT-002,结论先行什么时候有效,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-002_结论先行什么时候有效.md
SAM-SCRIPT-003,问题—放大—方案的边界,11,sam-style,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-003_问题放大方案的边界.md
SAM-SCRIPT-003,问题—放大—方案的边界,11,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-003_问题放大方案的边界.md
SAM-SCRIPT-003,问题—放大—方案的边界,11,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-003_问题放大方案的边界.md
SAM-SCRIPT-003,问题—放大—方案的边界,11,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-003_问题放大方案的边界.md
SAM-SCRIPT-003,问题—放大—方案的边界,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-003_问题放大方案的边界.md
SAM-SCRIPT-004,观点怎样变成完整论证,11,sam-style,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-004_观点怎样变成完整论证.md
SAM-SCRIPT-004,观点怎样变成完整论证,11,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-004_观点怎样变成完整论证.md
SAM-SCRIPT-004,观点怎样变成完整论证,11,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-004_观点怎样变成完整论证.md
SAM-SCRIPT-004,观点怎样变成完整论证,11,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-004_观点怎样变成完整论证.md
SAM-SCRIPT-004,观点怎样变成完整论证,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-004_观点怎样变成完整论证.md
SAM-SCRIPT-005,事实、案例、数据和引用怎样分工,11,sam-style,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-005_事实案例数据和引用怎样分工.md
SAM-SCRIPT-005,事实、案例、数据和引用怎样分工,11,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-005_事实案例数据和引用怎样分工.md
SAM-SCRIPT-005,事实、案例、数据和引用怎样分工,11,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-005_事实案例数据和引用怎样分工.md
SAM-SCRIPT-005,事实、案例、数据和引用怎样分工,11,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-005_事实案例数据和引用怎样分工.md
SAM-SCRIPT-005,事实、案例、数据和引用怎样分工,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-005_事实案例数据和引用怎样分工.md
SAM-SCRIPT-006,类比怎样帮助理解又不制造误导,11,sam-style,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-006_类比怎样帮助理解又不制造误导.md
SAM-SCRIPT-006,类比怎样帮助理解又不制造误导,11,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-006_类比怎样帮助理解又不制造误导.md
SAM-SCRIPT-006,类比怎样帮助理解又不制造误导,11,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-006_类比怎样帮助理解又不制造误导.md
SAM-SCRIPT-006,类比怎样帮助理解又不制造误导,11,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-006_类比怎样帮助理解又不制造误导.md
SAM-SCRIPT-006,类比怎样帮助理解又不制造误导,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-006_类比怎样帮助理解又不制造误导.md
SAM-SCRIPT-007,故事怎样服务判断,11,sam-style,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-007_故事怎样服务判断.md
SAM-SCRIPT-007,故事怎样服务判断,11,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-007_故事怎样服务判断.md
SAM-SCRIPT-007,故事怎样服务判断,11,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-007_故事怎样服务判断.md
SAM-SCRIPT-007,故事怎样服务判断,11,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-007_故事怎样服务判断.md
SAM-SCRIPT-007,故事怎样服务判断,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-007_故事怎样服务判断.md
SAM-SCRIPT-008,信息密度与理解成本怎样平衡,11,sam-style,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-008_信息密度与理解成本怎样平衡.md
SAM-SCRIPT-008,信息密度与理解成本怎样平衡,11,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-008_信息密度与理解成本怎样平衡.md
SAM-SCRIPT-008,信息密度与理解成本怎样平衡,11,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-008_信息密度与理解成本怎样平衡.md
SAM-SCRIPT-008,信息密度与理解成本怎样平衡,11,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-008_信息密度与理解成本怎样平衡.md
SAM-SCRIPT-008,信息密度与理解成本怎样平衡,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-008_信息密度与理解成本怎样平衡.md
SAM-SCRIPT-009,口语化不等于大白话,11,sam-style,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-009_口语化不等于大白话.md
SAM-SCRIPT-009,口语化不等于大白话,11,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-009_口语化不等于大白话.md
SAM-SCRIPT-009,口语化不等于大白话,11,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-009_口语化不等于大白话.md
SAM-SCRIPT-009,口语化不等于大白话,11,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-009_口语化不等于大白话.md
SAM-SCRIPT-009,口语化不等于大白话,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-009_口语化不等于大白话.md
SAM-SCRIPT-010,段落怎样连续推进,11,sam-style,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-010_段落怎样连续推进.md
SAM-SCRIPT-010,段落怎样连续推进,11,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-010_段落怎样连续推进.md
SAM-SCRIPT-010,段落怎样连续推进,11,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-010_段落怎样连续推进.md
SAM-SCRIPT-010,段落怎样连续推进,11,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-010_段落怎样连续推进.md
SAM-SCRIPT-010,段落怎样连续推进,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-010_段落怎样连续推进.md
SAM-SCRIPT-011,金句必须压缩已讲清的内容,11,sam-style,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-011_金句必须压缩已讲清的内容.md
SAM-SCRIPT-011,金句必须压缩已讲清的内容,11,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-011_金句必须压缩已讲清的内容.md
SAM-SCRIPT-011,金句必须压缩已讲清的内容,11,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-011_金句必须压缩已讲清的内容.md
SAM-SCRIPT-011,金句必须压缩已讲清的内容,11,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-011_金句必须压缩已讲清的内容.md
SAM-SCRIPT-011,金句必须压缩已讲清的内容,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-011_金句必须压缩已讲清的内容.md
SAM-SCRIPT-012,文案质检与返工路径,11,sam-style,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-012_文案质检与返工路径.md
SAM-SCRIPT-012,文案质检与返工路径,11,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-012_文案质检与返工路径.md
SAM-SCRIPT-012,文案质检与返工路径,11,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-012_文案质检与返工路径.md
SAM-SCRIPT-012,文案质检与返工路径,11,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-012_文案质检与返工路径.md
SAM-SCRIPT-012,文案质检与返工路径,11,sam-reconstruct,module_scope_candidate,0,K5,E4,V2,modules/11_结构证据与口播表达/SAM-SCRIPT-012_文案质检与返工路径.md
SAM-SPREAD-001,传播不是信息自动扩散,12,sam-strategy,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-001_传播不是信息自动扩散.md
SAM-SPREAD-001,传播不是信息自动扩散,12,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-001_传播不是信息自动扩散.md
SAM-SPREAD-001,传播不是信息自动扩散,12,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-001_传播不是信息自动扩散.md
SAM-SPREAD-001,传播不是信息自动扩散,12,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-001_传播不是信息自动扩散.md
SAM-SPREAD-002,内容为什么值得存在,12,sam-strategy,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-002_内容为什么值得存在.md
SAM-SPREAD-002,内容为什么值得存在,12,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-002_内容为什么值得存在.md
SAM-SPREAD-002,内容为什么值得存在,12,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-002_内容为什么值得存在.md
SAM-SPREAD-002,内容为什么值得存在,12,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-002_内容为什么值得存在.md
SAM-SPREAD-003,用户为什么愿意停留、相信和转发,12,sam-strategy,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-003_用户为什么愿意停留相信和转发.md
SAM-SPREAD-003,用户为什么愿意停留、相信和转发,12,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-003_用户为什么愿意停留相信和转发.md
SAM-SPREAD-003,用户为什么愿意停留、相信和转发,12,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-003_用户为什么愿意停留相信和转发.md
SAM-SPREAD-003,用户为什么愿意停留、相信和转发,12,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-003_用户为什么愿意停留相信和转发.md
SAM-SPREAD-004,信息密度与情绪密度,12,sam-strategy,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-004_信息密度与情绪密度.md
SAM-SPREAD-004,信息密度与情绪密度,12,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-004_信息密度与情绪密度.md
SAM-SPREAD-004,信息密度与情绪密度,12,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-004_信息密度与情绪密度.md
SAM-SPREAD-004,信息密度与情绪密度,12,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-004_信息密度与情绪密度.md
SAM-SPREAD-005,集体情绪怎样被内容唤醒,12,sam-strategy,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-005_集体情绪怎样被内容唤醒.md
SAM-SPREAD-005,集体情绪怎样被内容唤醒,12,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-005_集体情绪怎样被内容唤醒.md
SAM-SPREAD-005,集体情绪怎样被内容唤醒,12,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-005_集体情绪怎样被内容唤醒.md
SAM-SPREAD-005,集体情绪怎样被内容唤醒,12,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-005_集体情绪怎样被内容唤醒.md
SAM-SPREAD-006,身份认同怎样形成“这说的是我”,12,sam-strategy,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-006_身份认同怎样形成这说的是我.md
SAM-SPREAD-006,身份认同怎样形成“这说的是我”,12,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-006_身份认同怎样形成这说的是我.md
SAM-SPREAD-006,身份认同怎样形成“这说的是我”,12,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-006_身份认同怎样形成这说的是我.md
SAM-SPREAD-006,身份认同怎样形成“这说的是我”,12,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-006_身份认同怎样形成这说的是我.md
SAM-SPREAD-007,共识、反共识与重新解释,12,sam-strategy,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-007_共识反共识与重新解释.md
SAM-SPREAD-007,共识、反共识与重新解释,12,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-007_共识反共识与重新解释.md
SAM-SPREAD-007,共识、反共识与重新解释,12,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-007_共识反共识与重新解释.md
SAM-SPREAD-007,共识、反共识与重新解释,12,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-007_共识反共识与重新解释.md
SAM-SPREAD-008,社会证明怎样降低判断风险,12,sam-strategy,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-008_社会证明怎样降低判断风险.md
SAM-SPREAD-008,社会证明怎样降低判断风险,12,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-008_社会证明怎样降低判断风险.md
SAM-SPREAD-008,社会证明怎样降低判断风险,12,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-008_社会证明怎样降低判断风险.md
SAM-SPREAD-008,社会证明怎样降低判断风险,12,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-008_社会证明怎样降低判断风险.md
SAM-SPREAD-009,稳定表达怎样形成记忆,12,sam-strategy,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-009_稳定表达怎样形成记忆.md
SAM-SPREAD-009,稳定表达怎样形成记忆,12,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-009_稳定表达怎样形成记忆.md
SAM-SPREAD-009,稳定表达怎样形成记忆,12,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-009_稳定表达怎样形成记忆.md
SAM-SPREAD-009,稳定表达怎样形成记忆,12,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-009_稳定表达怎样形成记忆.md
SAM-SPREAD-010,信任由能力、诚意与一致性共同形成,12,sam-strategy,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-010_信任由能力诚意与一致性共同形成.md
SAM-SPREAD-010,信任由能力、诚意与一致性共同形成,12,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-010_信任由能力诚意与一致性共同形成.md
SAM-SPREAD-010,信任由能力、诚意与一致性共同形成,12,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-010_信任由能力诚意与一致性共同形成.md
SAM-SPREAD-010,信任由能力、诚意与一致性共同形成,12,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-010_信任由能力诚意与一致性共同形成.md
SAM-SPREAD-011,影响力怎样连接现实行动,12,sam-strategy,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-011_影响力怎样连接现实行动.md
SAM-SPREAD-011,影响力怎样连接现实行动,12,sam-write,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-011_影响力怎样连接现实行动.md
SAM-SPREAD-011,影响力怎样连接现实行动,12,sam-edit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-011_影响力怎样连接现实行动.md
SAM-SPREAD-011,影响力怎样连接现实行动,12,sam-audit,explicit_runtime_reference,1,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-011_影响力怎样连接现实行动.md
SAM-SPREAD-012,高传播没有商业结果时发生了什么,12,sam-strategy,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-012_高传播没有商业结果时发生了什么.md
SAM-SPREAD-012,高传播没有商业结果时发生了什么,12,sam-write,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-012_高传播没有商业结果时发生了什么.md
SAM-SPREAD-012,高传播没有商业结果时发生了什么,12,sam-edit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-012_高传播没有商业结果时发生了什么.md
SAM-SPREAD-012,高传播没有商业结果时发生了什么,12,sam-audit,explicit_runtime_reference,2,K5,E4,V2,modules/12_传播信任与影响力/SAM-SPREAD-012_高传播没有商业结果时发生了什么.md
SAM-OPS-001,内容生产不是从写稿开始,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-001_内容生产不是从写稿开始.md
SAM-OPS-001,内容生产不是从写稿开始,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-001_内容生产不是从写稿开始.md
SAM-OPS-002,素材、选题、框架、脚本和成片的关系,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-002_素材选题框架脚本和成片的关系.md
SAM-OPS-002,素材、选题、框架、脚本和成片的关系,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-002_素材选题框架脚本和成片的关系.md
SAM-OPS-003,单人内容系统的最小配置,13,sam-operations,explicit_runtime_reference,2,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-003_单人内容系统的最小配置.md
SAM-OPS-003,单人内容系统的最小配置,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-003_单人内容系统的最小配置.md
SAM-OPS-004,小团队怎样分清判断与执行,13,sam-operations,explicit_runtime_reference,2,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-004_小团队怎样分清判断与执行.md
SAM-OPS-004,小团队怎样分清判断与执行,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-004_小团队怎样分清判断与执行.md
SAM-OPS-005,SOP 解决稳定，不自动解决迭代,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-005_SOP解决稳定不自动解决迭代.md
SAM-OPS-005,SOP 解决稳定，不自动解决迭代,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-005_SOP解决稳定不自动解决迭代.md
SAM-OPS-006,内容库存怎样建立,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-006_内容库存怎样建立.md
SAM-OPS-006,内容库存怎样建立,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-006_内容库存怎样建立.md
SAM-OPS-007,批量生产怎样避免质量塌陷,13,sam-operations,explicit_runtime_reference,2,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-007_批量生产怎样避免质量塌陷.md
SAM-OPS-007,批量生产怎样避免质量塌陷,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-007_批量生产怎样避免质量塌陷.md
SAM-OPS-008,拍摄前、拍摄中和发布前的质量门,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-008_拍摄前拍摄中和发布前的质量门.md
SAM-OPS-008,拍摄前、拍摄中和发布前的质量门,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-008_拍摄前拍摄中和发布前的质量门.md
SAM-OPS-009,发布频率怎样由产能与数据决定,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-009_发布频率怎样由产能与数据决定.md
SAM-OPS-009,发布频率怎样由产能与数据决定,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-009_发布频率怎样由产能与数据决定.md
SAM-OPS-010,自然流运营的日常动作,13,sam-operations,explicit_runtime_reference,2,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-010_自然流运营的日常动作.md
SAM-OPS-010,自然流运营的日常动作,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-010_自然流运营的日常动作.md
SAM-OPS-011,内容团队怎样完成交接,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-011_内容团队怎样完成交接.md
SAM-OPS-011,内容团队怎样完成交接,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-011_内容团队怎样完成交接.md
SAM-OPS-012,生产系统异常怎样回退,13,sam-operations,explicit_runtime_reference,1,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-012_生产系统异常怎样回退.md
SAM-OPS-012,生产系统异常怎样回退,13,sam-assets,module_scope_candidate,0,K5,E4,V2,modules/13_生产发布与自然流运营/SAM-OPS-012_生产系统异常怎样回退.md
SAM-DATA-001,数据不是结果的同义词,14,sam-retro,explicit_runtime_reference,2,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-001_数据不是结果的同义词.md
SAM-DATA-001,数据不是结果的同义词,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-001_数据不是结果的同义词.md
SAM-DATA-002,平台指标必须先统一口径,14,sam-retro,explicit_runtime_reference,1,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-002_平台指标必须先统一口径.md
SAM-DATA-002,平台指标必须先统一口径,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-002_平台指标必须先统一口径.md
SAM-DATA-003,曝光、停留、完播、互动和主页访问的关系,14,sam-retro,explicit_runtime_reference,2,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-003_曝光停留完播互动和主页访问的关系.md
SAM-DATA-003,曝光、停留、完播、互动和主页访问的关系,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-003_曝光停留完播互动和主页访问的关系.md
SAM-DATA-004,线索、有效线索、成交和交付的关系,14,sam-retro,explicit_runtime_reference,2,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-004_线索有效线索成交和交付的关系.md
SAM-DATA-004,线索、有效线索、成交和交付的关系,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-004_线索有效线索成交和交付的关系.md
SAM-DATA-005,单条内容怎样复盘,14,sam-retro,explicit_runtime_reference,2,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-005_单条内容怎样复盘.md
SAM-DATA-005,单条内容怎样复盘,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-005_单条内容怎样复盘.md
SAM-DATA-006,栏目和账号怎样跨期复盘,14,sam-retro,explicit_runtime_reference,1,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-006_栏目和账号怎样跨期复盘.md
SAM-DATA-006,栏目和账号怎样跨期复盘,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-006_栏目和账号怎样跨期复盘.md
SAM-DATA-007,中位表现比单条峰值更接近稳定能力,14,sam-retro,explicit_runtime_reference,1,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-007_中位表现比单条峰值更接近稳定能力.md
SAM-DATA-007,中位表现比单条峰值更接近稳定能力,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-007_中位表现比单条峰值更接近稳定能力.md
SAM-DATA-008,数据异常怎样定位到具体节点,14,sam-retro,explicit_runtime_reference,1,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-008_数据异常怎样定位到具体节点.md
SAM-DATA-008,数据异常怎样定位到具体节点,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-008_数据异常怎样定位到具体节点.md
SAM-DATA-009,自然流实验怎样建立基线,14,sam-retro,explicit_runtime_reference,1,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-009_自然流实验怎样建立基线.md
SAM-DATA-009,自然流实验怎样建立基线,14,sam-operations,module_scope_candidate,0,K5,E4,V2,modules/14_数据复盘与增长实验/SAM-DATA-009_自然流实验怎样建立基线.md
